gene_id	gene_symbol	category	description	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6
MMAR_1088	mmp_1088	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1088	9.3195	9.3339	9.1333	9.7884	10.154	9.9469	9.1862	9.2605	9.4889
MMAR_1089	mmp_1089	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1089	9.5896	9.6351	9.8948	10.1068	10.2356	10.2715	10.3734	10.1197	9.9788
MMAR_1090	mmp_1090	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1090	9.8333	9.6645	9.7311	8.9996	8.7671	8.7035	9.7673	9.615	9.4935
MMAR_1091	mmp_1091	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1091	10.3416	9.8759	10.111	9.9605	9.7405	9.727	10.1068	9.8877	10.2244
MMAR_1092	mmp_1092	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1092	12.1684	12.021	12.3342	12.0668	11.5493	11.659	12.1581	12.1159	12.1557
MMAR_1093	mmp_1093	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1093	10.9079	10.654	10.6387	10.5084	10.5955	10.709	11.1238	10.9645	11.1985
MMAR_1094	mmp_1094	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1094	11.9401	12.018	12.106	11.6097	11.8869	11.9121	12.6359	12.3115	12.5948
MMAR_1095	mmp_1095	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1095	11.5095	11.5118	11.5464	11.944	12.1332	12.1229	11.633	11.4977	11.3752
MMAR_1096	mmp_1096	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1096	11.6073	11.4327	11.4708	11.8112	11.7769	11.8607	11.7068	11.7765	11.8858
MMAR_1097	mmp_1097	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1097	8.606	8.907	8.5128	8.8385	8.6331	8.8916	8.7265	8.8763	8.7961
MMAR_1098	mmp_1098	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1098	10.5724	10.2855	10.4721	10.9935	10.8951	10.962	10.4465	10.6086	10.4619
MMAR_1099	mmp_1099	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1099	12.6375	12.8483	12.8983	12.0506	11.8635	11.8682	13.2958	13.1338	13.1919
MMAR_1100	mmp_1100	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1100	9.7986	9.9059	9.7169	10.4017	10.4362	10.4192	9.696	10.0005	9.8218
MMAR_1101	mmp_1101	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1101	11.8039	12.1298	11.8862	11.5183	11.5362	11.264	11.6879	11.7829	11.725
MMAR_1102	mmp_1102	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1102	11.5689	11.619	11.2891	11.8177	11.9993	11.7703	11.7734	11.5224	11.9074
MMAR_1103	mmp_1103	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1103	11.3017	11.1978	11.1052	10.9826	11.1965	11.0572	11.3396	11.3726	11.2595
MMAR_1104	mmp_1104	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1104	9.1146	9.1059	8.996	9.1064	9.1203	9.1542	9.4314	9.8173	9.5306
MMAR_1105	mmp_1105	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1105	8.4004	8.4553	8.2608	8.4638	8.6928	8.8045	8.151	7.9797	8.2843
MMAR_1106	mmp_1106	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1106	11.6806	11.7872	11.5907	11.3553	11.5049	11.4537	11.8012	11.6421	11.7953
MMAR_1107	mmp_1107	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1107	10.6631	10.6405	10.5287	11.19	11.0004	11.06	10.8579	11.1728	10.8052
MMAR_1108	mmp_1108	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1108	11.7619	11.8711	11.5315	12.2288	12.2263	12.0168	11.5921	11.2873	11.8022
MMAR_1109	mmp_1109	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1109	9.8826	9.9307	9.9054	9.9188	9.8618	10.073	9.7168	9.7766	9.8342
MMAR_1110	mmp_1110	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1110	9.0803	9.1383	9.0196	8.6797	8.6604	8.531	8.3466	8.4024	8.3103
MMAR_1111	mmp_1111	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1111	12.065	11.7612	11.9781	12.3091	12.1286	12.1902	11.5724	11.812	11.4926
MMAR_1112	mmp_1112	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1112	9.3347	9.4905	9.493	9.1134	9.05	8.7309	9.7486	9.6957	9.7419
MMAR_1113	mmp_1113	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1113	11.8454	11.6886	11.7991	11.6062	11.6324	11.5604	12.2774	11.9819	12.31
MMAR_1114	mmp_1114	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1114	11.4751	11.3173	11.548	12.3568	12.0752	12.3386	11.604	11.5484	11.2417
MMAR_1115	mmp_1115	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1115	10.6026	10.53	10.5198	11.0266	11.1026	10.9577	10.5498	10.5147	10.7241
MMAR_1116	mmp_1116	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1116	9.2968	9.0956	9.0788	8.9772	9.1656	9.1758	8.9403	9.1423	9.3315
MMAR_1117	mmp_1117	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1117	10.1859	10.5633	10.1721	9.7998	9.9348	9.6757	9.7036	9.5392	9.656
MMAR_1118	mmp_1118	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1118	10.3946	10.4515	10.513	10.6863	10.8031	10.6274	10.1149	10.132	10.2278
MMAR_1119	mmp_1119	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1119	8.9761	9.1508	8.9104	9.8256	9.7144	9.4996	9.2035	9.3466	9.3294
MMAR_1120	mmp_1120	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1120	10.0813	10.1992	10.3357	10.0352	9.9735	10.1969	10.5574	10.6117	10.4996
MMAR_1121	mmp_1121	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1121	11.5666	11.7782	11.5706	11.442	11.1839	11.212	11.6414	11.4383	11.6279
MMAR_1122	mmp_1122	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1122	11.2585	11.3577	11.254	11.5753	11.5473	11.6636	11.7068	11.5486	11.723
MMAR_1123	mmp_1123	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1123	10.5069	10.5379	10.4027	10.9624	10.7828	10.3316	10.1853	10.1092	10.3595
MMAR_1124	mmp_1124	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1124	9.8054	10.0746	9.9069	10.2927	10.4722	10.3312	9.9839	9.642	10.096
MMAR_1125	mmp_1125	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1125	11.2067	11.3416	11.3796	10.9328	10.7422	11.0462	11.5562	11.4152	11.3112
MMAR_1126	mmp_1126	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1126	10.1518	10.0605	9.7352	9.5422	9.4987	9.694	9.9267	10.1334	10.0314
MMAR_1127	mmp_1127	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1127	10.8268	10.9738	10.8688	11.1627	10.9121	10.9569	11.3109	11.4538	11.6167
MMAR_1128	mmp_1128	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1128	10.5281	10.4447	10.6172	9.8036	9.6948	9.5447	10.2548	10.6195	10.5607
MMAR_1129	mmp_1129	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1129	12.1066	12.2611	12.3149	12.5458	12.4388	12.5456	11.7581	11.7846	11.7313
MMAR_1130	mmp_1130	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1130	9.6513	9.5383	9.7425	9.359	9.3855	9.4677	9.5858	9.6969	9.6254
MMAR_1131	mmp_1131	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1131	10.4251	10.3152	10.3451	10.1925	10.1777	10.2456	10.6169	10.4197	10.5501
MMAR_1132	mmp_1132	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1132	9.7996	9.7754	9.9423	9.8746	9.649	9.6577	10.3603	10.0766	10.1161
MMAR_1133	mmp_1133	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1133	10.14	10.0412	10.0726	10.1231	10.0114	10.1101	9.9591	10.101	9.9135
MMAR_1134	mmp_1134	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1134	11.9761	11.978	12.1565	12.0354	12.3047	12.1565	12.1881	12.0148	12.2119
MMAR_1135	mmp_1135	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1135	11.0654	10.9937	11.019	11.4831	11.1224	11.7017	11.1285	11.2105	11.3054
MMAR_1136	mmp_1136	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1136	11.0091	11.232	10.9307	11.0097	10.8815	10.8999	11.0834	11.181	11.1088
MMAR_1137	mmp_1137	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1137	11.0546	11.0233	11.1282	11.2266	11.2177	11.5099	10.5157	10.826	10.5768
MMAR_1138	mmp_1138	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1138	10.2918	10.1951	10.2415	10.7477	10.6383	10.6456	9.4913	9.8517	9.7552
MMAR_1139	mmp_1139	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1139	10.9388	10.61	10.7196	10.9089	10.7555	10.8702	10.6414	10.6136	10.6217
MMAR_1140	mmp_1140	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1140	8.6059	8.4772	8.7219	8.985	8.9284	9.0786	8.8553	9.1282	8.9055
MMAR_1141	mmp_1141	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1141	11.5859	11.6084	11.5694	11.5642	11.5904	11.5937	11.658	11.6755	11.7693
MMAR_1142	mmp_1142	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1142	10.8167	10.974	11.0791	10.8217	10.8471	10.7974	11.421	11.2507	11.2048
MMAR_1143	mmp_1143	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1143	9.5821	9.4492	9.5032	9.8376	9.8913	10.1015	9.5052	9.7088	9.9051
MMAR_1144	mmp_1144	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1144	9.2149	9.1322	9.1652	9.9149	9.7155	9.7943	9.0657	8.9425	9.0809
MMAR_1145	mmp_1145	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1145	12.1168	12.2298	12.0054	11.7941	11.6213	11.6439	12.1638	12.3279	12.2148
MMAR_1146	mmp_1146	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1146	8.8706	8.6398	8.8646	8.7088	8.756	8.6144	8.649	8.7819	8.7602
MMAR_1147	mmp_1147	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1147	10.0586	9.9818	9.8444	9.5298	9.3467	9.5061	9.6859	9.4968	9.5533
MMAR_1148	mmp_1148	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1148	12.2036	12.4006	12.0202	12.2797	12.3289	12.1751	12.2217	12.123	12.0908
MMAR_1149	mmp_1149	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1149	11.5169	11.7187	11.3281	10.933	10.9859	10.7922	11.8147	11.9249	11.9257
MMAR_1150	mmp_1150	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1150	12.7974	12.9464	12.9815	12.4651	12.495	12.4969	12.7842	12.762	12.6598
MMAR_1151	mmp_1151	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1151	12.3189	12.5224	12.4726	11.7319	11.6328	11.6875	12.4706	12.6514	12.6018
MMAR_1152	mmp_1152	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1152	11.2328	11.2445	11.1115	11.9045	11.7465	11.7239	11.8034	11.7824	11.7419
MMAR_1153	mmp_1153	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1153	10.884	10.9573	10.9369	11.3632	11.3006	11.4703	10.7716	10.6997	10.7488
MMAR_1154	mmp_1154	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1154	10.6725	10.5002	10.8062	10.8647	10.9003	10.7685	10.7172	10.4946	10.4503
MMAR_1155	mmp_1155	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1155	12.107	12.2575	12.2438	11.9898	12.2065	11.9032	12.1404	12.1914	11.9404
MMAR_1156	mmp_1156	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1156	11.0718	11.2392	10.9771	11.0563	10.9417	10.7323	11.3896	11.5225	11.3814
MMAR_1157	mmp_1157	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1157	10.4121	10.558	10.6696	11.0221	11.0704	10.9616	10.9457	10.8412	10.9806
MMAR_1158	mmp_1158	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1158	9.1823	9.3941	9.2624	9.9531	9.5258	9.7411	9.7166	9.6953	9.578
MMAR_1159	mmp_1159	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1159	12.2455	12.3848	12.5215	12.0907	11.7288	11.8117	13.1604	13.1254	12.9094
MMAR_1160	mmp_1160	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1160	10.2601	10.0861	10.1532	10.249	10.2944	10.2172	9.8008	9.7217	10.0519
MMAR_1161	mmp_1161	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1161	10.3851	10.2938	10.328	10.2475	10.2981	10.2195	10.3657	10.5892	10.0414
MMAR_1162	mmp_1162	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1162	10.2522	10.0433	10.3676	10.8163	11.0142	10.8897	10.4815	10.3663	10.524
MMAR_1163	mmp_1163	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1163	8.6947	8.6141	8.6579	8.8395	8.7788	8.834	9.0837	8.8287	8.647
MMAR_1164	mmp_1164	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1164	8.5481	8.8746	8.904	8.6225	8.4966	8.42	8.5688	8.6778	8.8975
MMAR_1165	mmp_1165	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1165	8.7587	8.6078	8.8287	8.7002	8.8269	8.6494	8.6477	8.5431	8.6713
MMAR_1166	mmp_1166	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1166	12.4186	12.4395	12.4146	12.3642	12.3766	12.5222	13.0024	13.2383	13.1529
MMAR_1167	mmp_1167	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1167	9.0964	9.0659	9.3468	9.633	9.5285	9.5115	9.3322	9.0838	9.1517
MMAR_1168	mmp_1168	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1168	10.0762	10.1821	10.2764	9.9016	9.8182	9.9658	10.1037	10.2888	10.176
MMAR_1169	mmp_1169	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1169	9.5904	9.6544	9.6138	9.8469	9.7553	9.775	9.3566	9.3365	9.2821
MMAR_1170	mmp_1170	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1170	12.0363	11.9382	11.8525	11.5564	11.4557	11.7053	12.2966	12.3188	12.1228
MMAR_1171	mmp_1171	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1171	11.0907	10.9831	10.9836	10.856	10.894	10.9158	10.6654	10.6499	10.6929
MMAR_1172	mmp_1172	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1172	9.3493	9.2464	9.4249	9.0954	9.3595	9.2177	9.5516	9.3488	9.7714
MMAR_1173	mmp_1173	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1173	9.9658	10.3164	9.9013	10.1138	10.399	10.1992	9.8457	9.6911	9.3694
MMAR_1174	mmp_1174	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1174	9.1021	9.1391	9.0135	8.8535	8.9097	9.2528	8.7492	8.6755	8.9563
MMAR_1175	mmp_1175	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1175	11.0024	10.8451	11.0479	11.0325	10.8037	11.0503	10.9875	11.0696	10.983
MMAR_1176	mmp_1176	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1176	11.481	11.1806	11.3236	11.7396	11.2022	11.3206	11.4409	11.2788	11.6649
MMAR_1177	mmp_1177	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1177	11.4945	11.7315	11.5353	11.6576	11.7024	11.6649	11.7492	11.9167	11.6617
MMAR_1178	mmp_1178	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1178	10.3918	10.7432	10.3529	10.5391	10.3136	10.4105	10.8997	10.6858	10.7252
MMAR_1179	mmp_1179	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1179	9.3447	9.3366	9.3976	9.959	9.6987	9.7953	9.2432	9.2705	9.4023
MMAR_1180	mmp_1180	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1180	10.372	10.1369	10.5399	10.1189	9.9971	10.1474	10.3102	10.3262	10.5197
MMAR_1181	mmp_1181	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1181	12.7519	12.5396	12.6482	12.4629	12.6518	12.4242	12.9306	13.0623	12.8765
MMAR_1182	mmp_1182	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1182	9.3412	9.4369	9.273	9.368	9.572	9.4954	9.6769	9.6552	9.5864
MMAR_1183	mmp_1183	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1183	12.2591	12.2045	12.196	12.1936	12.1879	12.1366	12.2102	12.5673	12.4557
MMAR_1184	mmp_1184	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1184	9.6083	9.6333	9.4965	8.7444	8.8506	9.2012	9.9553	9.9767	9.6444
MMAR_1185	mmp_1185	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1185	9.328	9.5223	9.3938	8.236	8.5708	8.5005	8.8681	8.9447	8.9473
MMAR_1186	mmp_1186	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1186	9.9616	10.2975	10.2929	10.3523	10.4104	10.3884	9.9935	10.043	10.1525
MMAR_1187	mmp_1187	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1187	12.099	11.879	11.9092	12.0623	12.3184	11.9083	12.2903	12.3263	12.051
MMAR_1188	mmp_1188	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1188	9.1223	9.3493	9.1364	9.2116	9.3646	9.1218	9.554	9.5391	9.5118
MMAR_1189	mmp_1189	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1189	12.1105	12.168	11.9579	11.59	11.7466	11.7026	12.2812	12.1915	12.049
MMAR_1190	mmp_1190	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1190	9.9023	10.139	10.0057	10.4275	10.4151	10.6047	10.2949	10.3729	10.2631
MMAR_1191	mmp_1191	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1191	12.8455	12.6166	12.4893	12.5664	12.6851	12.4053	12.9733	12.8925	12.647
MMAR_1192	mmp_1192	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1192	8.8907	9.0691	9.0825	9.159	8.9613	8.8753	9.4685	9.5501	9.3732
MMAR_1193	mmp_1193	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1193	9.4915	9.7825	9.5123	9.9969	9.8637	9.8026	9.5477	9.4697	9.4782
MMAR_1194	mmp_1194	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1194	9.4622	9.2789	9.4496	9.244	9.1787	9.2039	9.525	9.4702	9.5026
MMAR_1195	mmp_1195	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1195	12.6342	12.8902	12.9126	12.2219	12.2379	12.2838	12.6172	12.6928	12.6424
MMAR_1196	mmp_1196	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1196	11.7014	11.6277	11.6692	12.0807	11.9709	12.0154	11.5108	11.1412	11.2372
MMAR_1197	mmp_1197	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1197	11.8431	11.6458	11.6235	11.8512	11.8925	12.0825	11.909	12.2277	11.9845
MMAR_1198	mmp_1198	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1198	12.4177	12.2982	12.5369	12.1707	12.2143	12.4412	12.1209	11.9499	11.9683
MMAR_1199	mmp_1199	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1199	10.4834	10.6167	10.5041	10.3834	10.2783	10.3247	10.5865	10.5252	10.658
